EDC3_gas_a (yr),CO2 (ppmv),Gasage (yr BP) ,CO2 (ppmv),sigma mean CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,celsius,Bag,ztop,Age,Deuterium,Temperature,bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year,Month,Median montly series,Date,EDC1999 depth,gas age (edc3_gas_a),CH4 mean,1 s uncertainty,"Bern, Grenoble"
569728.0,251.3,33925.899999999994,194.47027317217498,0.03499999999999659,748,410.85,14175.93,14284.2,-407.5,214.9,2.402475,-58.24999999999997,748.0,410.85,13929.7461,-407.5,-3.49,748,410.85,14175.93,14284.2,-407.5,214.9,2.402475,1773.0,4.0,69.2,1773-04-01,1435.52,102542.0,472.0,10.0,b
570139.0,251.8,33957.0,196.47191999325,0.4450000000057815,749,411.4,14201.13,14310.2,-403.4,215.5,2.42537,-57.64999999999998,749.0,411.4,13955.624,-403.4,-2.82,749,411.4,14201.13,14310.2,-403.4,215.5,2.42537,1773.0,5.0,149.2,1773-05-01,1438.27,102843.0,470.0,10.0,g
570548.0,251.8,33991.5,195.41091567172498,0.32500000000582074,750,411.95,14226.09,14336.2,-402.3,215.7,2.497938,-57.44999999999999,750.0,411.95,13978.9863,-402.3,-2.64,750,411.95,14226.09,14336.2,-402.3,215.7,2.497938,1773.0,6.0,50.1,1773-06-01,1441.02,103157.0,498.0,10.0,b
570955.0,249.6,34064.200000000004,195.93175875274997,1.0150000000011066,751,412.5,14250.33,14362.2,-405.9,215.1,2.41459,-58.04999999999998,751.0,412.5,14002.4414,-405.9,-3.24,751,412.5,14250.33,14362.2,-405.9,215.1,2.41459,1773.0,7.0,46.5,1773-07-01,1443.77,103458.0,515.0,10.0,g
571367.0,251.6,34190.299999999996,194.8874767012333,0.6165044831788826,752,413.05,14275.41,14389.93333,-410.4,214.4,2.258504,-58.74999999999997,752.0,413.05,14027.6934,-410.4,-3.98,752,413.05,14275.41,14389.93333,-410.4,214.4,2.258504,1773.0,8.0,83.5,1773-08-01,1446.52,103787.0,559.0,10.0,b
571775.0,250.3,34250.799999999996,195.7913334535,0.7600000000027418,753,413.6,14302.23,14417.66667,-410.8,214.3,2.213659,-58.849999999999966,753.0,413.6,14053.2969,-410.8,-4.05,753,413.6,14302.23,14417.66667,-410.8,214.3,2.213659,1773.0,9.0,196.9,1773-09-01,1449.27,104104.0,573.0,10.0,g
572190.0,246.3,34312.8,196.266613322,0.23999999999999486,754,414.15,14329.59,14445.4,-413.4,213.9,2.176452,-59.24999999999997,754.0,414.15,14080.1504,-413.4,-4.48,754,414.15,14329.59,14445.4,-413.4,213.9,2.176452,1773.0,10.0,149.2,1773-10-01,1452.02,104420.0,581.0,10.0,b
572619.0,247.7,34334.4,196.20185201500001,0.324999999994627,755,414.7,14357.42,14472.4,-406.0,215.1,2.408875,-58.04999999999998,755.0,414.7,14106.1699,-406.0,-3.27,755,414.7,14357.42,14472.4,-406.0,215.1,2.408875,1773.0,11.0,142.0,1773-11-01,1454.77,104724.0,602.0,10.0,g
573037.0,249.2,34556.9,199.6474818549,0.7399999999986863,756,415.25,14382.58,14499.4,-402.6,215.6,2.463265,-57.54999999999998,756.0,415.25,14131.2773,-402.6,-2.71,756,415.25,14382.58,14499.4,-402.6,215.6,2.463265,1773.0,12.0,119.3,1773-12-01,1457.52,105034.0,596.0,10.0,g
573462.0,248.7,34602.6,199.48892963999998,0.6400000000049385,757,415.8,14407.18,14526.4,-404.3,215.4,2.406315,-57.74999999999997,757.0,415.8,14155.6436,-404.3,-3.0,757,415.8,14407.18,14526.4,-404.3,215.4,2.406315,1774.0,1.0,110.3,1774-01-01,1460.27,105364.0,572.0,10.0,g
573902.0,251.8,34620.0,200.2924224414,0.4300000000086905,758,416.35,14432.36,14552.96667,-406.9,214.9,2.400707,-58.24999999999997,758.0,416.35,14179.5664,-406.9,-3.43,758,416.35,14432.36,14552.96667,-406.9,214.9,2.400707,1774.0,2.0,85.7,1774-02-01,1463.02,105699.0,618.0,10.0,b
574353.0,251.9,34647.8,198.89171239745002,0.979999999998111,759,416.9,14457.61,14579.53333,-411.2,214.2,2.550419,-58.94999999999999,759.0,416.9,14204.5215,-411.2,-4.14,759,416.9,14457.61,14579.53333,-411.2,214.2,2.550419,1774.0,3.0,43.3,1774-03-01,1465.77,105992.0,601.0,10.0,g
574803.0,252.1,34710.6,197.16130487224999,1.195000000000448,760,417.45,14481.38,14606.1,-392.2,217.4,2.549756,-55.74999999999997,760.0,417.45,14229.9482,-392.2,-1.02,760,417.45,14481.38,14606.1,-392.2,217.4,2.549756,1774.0,4.0,65.0,1774-04-01,1468.52,106276.0,595.0,10.0,b
575265.0,248.9,34825.6,202.795646976,0.030000000000001133,761,418.0,14505.15,14629.36667,-397.7,216.4,2.682705,-56.74999999999997,761.0,418.0,14251.6855,-397.7,-1.93,761,418.0,14505.15,14629.36667,-397.7,216.4,2.682705,1774.0,5.0,74.8,1774-05-01,1471.27,106548.0,591.0,10.0,g
575730.0,252.5,34866.799999999996,203.0917776366,0.4800000000079671,762,418.55,14527.75,14652.63333,-399.1,216.2,2.679495,-56.94999999999999,762.0,418.55,14272.6641,-399.1,-2.16,762,418.55,14527.75,14652.63333,-399.1,216.2,2.679495,1774.0,6.0,90.6,1774-06-01,1474.02,106849.0,483.0,10.0,b
576222.0,252.9,35089.6,198.7828307793,0.5749999999956976,763,419.1,14550.38,14675.9,-402.3,215.7,2.551641,-57.44999999999999,763.0,419.1,14294.8633,-402.3,-2.69,763,419.1,14550.38,14675.9,-402.3,215.7,2.551641,1774.0,7.0,104.4,1774-07-01,1476.77,107157.0,445.0,10.0,g
576723.0,251.3,35165.799999999996,203.60050857025,0.35999999999018556,764,419.65,14574.16,14700.83333,-401.1,215.9,2.536029,-57.24999999999997,764.0,419.65,14317.7021,-401.1,-2.5,764,419.65,14574.16,14700.83333,-401.1,215.9,2.536029,1774.0,8.0,88.6,1774-08-01,1479.52,107480.0,460.0,10.0,b
577242.0,251.3,35281.7,205.3761847385,0.09999999999999432,765,420.2,14598.07,14725.76667,-403.9,215.4,2.485773,-57.74999999999997,765.0,420.2,14340.8975,-403.9,-2.96,765,420.2,14598.07,14725.76667,-403.9,215.4,2.485773,1774.0,9.0,151.6,1774-09-01,1482.27,107818.0,464.0,10.0,g
577769.0,251.1,35337.0,204.46706210535,1.2200000000008204,766,420.75,14622.47,14750.7,-401.2,215.9,2.477615,-57.24999999999997,766.0,420.75,14364.3115,-401.2,-2.52,766,420.75,14622.47,14750.7,-401.2,215.9,2.477615,1774.0,10.0,40.4,1774-10-01,1485.02,108185.0,475.0,10.0,g
578305.0,249.1,35359.4,203.6185257355,0.8700000000001806,767,421.3,14646.96,14778.46667,-418.2,213.1,2.089381,-60.04999999999998,767.0,421.3,14390.0684,-418.2,-5.32,767,421.3,14646.96,14778.46667,-418.2,213.1,2.089381,1774.0,11.0,61.0,1774-11-01,1487.77,108577.0,486.0,10.0,g
578857.0,252.9,35383.0,201.35769286432503,0.25500000000000966,768,421.85,14676.0,14806.23333,-408.8,214.6,2.138308,-58.54999999999998,768.0,421.85,14417.127,-408.8,-3.78,768,421.85,14676.0,14806.23333,-408.8,214.6,2.138308,1774.0,12.0,68.9,1774-12-01,1490.52,108962.0,508.0,10.0,b
